Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
British Columbia,1997,Industrial Sources,Aluminum Industry,Alumina (Bauxite Refining),,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Aluminum Industry,Primary Aluminum Smelting & Refining,2252,1724,1210,3650,56,5,83,2,,,4.6,,,
British Columbia,1997,Industrial Sources,Aluminum Industry,Secondary Aluminum (Includes Recycling),,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Asphalt Paving Industry,all subsectors,1347,221,53,313,408,649,265,,28.4,1.1,1,,,1.1
British Columbia,1997,Industrial Sources,Cement and Concrete Industry,all subsectors,7117,2458,1158,1088,6885,127,1419,1,14,0.1,50.9,,,
British Columbia,1997,Industrial Sources,Cement and Concrete Industry,Cement Manufacture,1315,701,274,1082,6632,115,1336,,,,34.8,,,
British Columbia,1997,Industrial Sources,Cement and Concrete Industry,Lime Manufacture,226,51,21,2,197,10,57,1,,,16.1,,,
British Columbia,1997,Industrial Sources,Cement and Concrete Industry,Concrete Batching & Products,5577,1706,863,4,55,2,25,,14,0.1,,,,
British Columbia,1997,Industrial Sources,Chemicals Industry,all subsectors,1035,160,146,295,1822,214,555,12,,,20,,,
British Columbia,1997,Industrial Sources,Chemicals Industry,Chemical Manufacture,917,46,41,292,1803,37,136,12,,,20,,,
British Columbia,1997,Industrial Sources,Chemicals Industry,Paint & Varnish Manufacturing,7,3,1,,,136,,,,,,,,
British Columbia,1997,Industrial Sources,Chemicals Industry,Petrochemical Industry,,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Chemicals Industry,Plastics & Synthetic Resins Fabrication,1,1,1,3,15,5,9,,,,,,,
British Columbia,1997,Industrial Sources,Chemicals Industry,Fertilizer Production,109,109,102,,4,35,409,,,,,,,
British Columbia,1997,Industrial Sources,Chemicals Industry,Other (Chemical Industries),,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Mineral Products Industry,all subsectors,89,42,14,4,53,2,38,,,,,,,
British Columbia,1997,Industrial Sources,Mineral Products Industry,Clay Products,39,17,4,3,7,1,10,,,,,,,
British Columbia,1997,Industrial Sources,Mineral Products Industry,Brick Products,,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Mineral Products Industry,Other Mineral Products,49,25,10,1,46,2,28,,,,,,,
British Columbia,1997,Industrial Sources,Foundries,all subsectors,262,169,127,3,55,41,505,,,,4.1,,,
British Columbia,1997,Industrial Sources,Foundries,Ferrous Foundries,262,169,127,3,55,41,505,,,,4.1,,,
British Columbia,1997,Industrial Sources,Foundries,Non-ferrous Foundries,,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Foundries,Die Casting,,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Grain Industries,all subsectors,25008,4064,359,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Iron and Steel Industries,all subsectors,52,6,6,1,18,109,9,,,,6.1,,,
British Columbia,1997,Industrial Sources,Iron and Steel Industries,Primary (Blast furnace and DRI),,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Iron and Steel Industries,Secondary (Electric Arc Furnaces),44,4,4,,15,86,7,,,,,,,
British Columbia,1997,Industrial Sources,Iron and Steel Industries,Steel Recycling,8,2,2,1,3,23,2,,,,6.1,,,
British Columbia,1997,Industrial Sources,Iron and Steel Industries,Other (Iron and Steel Industries),,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Iron Ore Mining Industry,all subsectors,,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Iron Ore Mining Industry,Iron Ore Mining Industry,,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Iron Ore Mining Industry,Pelletizing,,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Mining and Rock Quarrying,all subsectors,61405,9703,3134,4544,7569,1459,1326,,,,,,,
British Columbia,1997,Industrial Sources,Mining and Rock Quarrying,Rock; Sand and Gravel,6429,1277,298,2,76,4,16,,,,,,,
British Columbia,1997,Industrial Sources,Mining and Rock Quarrying,Metal Mining ,45809,3737,491,1850,5115,352,1151,,,,,,,
British Columbia,1997,Industrial Sources,Mining and Rock Quarrying,Coal Mining Industry,8817,4601,2319,2693,2263,1103,83,,,,,,,
British Columbia,1997,Industrial Sources,Mining and Rock Quarrying,Potash,,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Mining and Rock Quarrying,Silica Production,76,7,2,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Mining and Rock Quarrying,Other Minerals,274,81,23,,115,,76,,,,,,,
British Columbia,1997,Industrial Sources,Non-Ferrous Smelting and Refining Industry,all subsectors,1504,1135,899,10303,59,3,12,68,38120,1190,710,,,
British Columbia,1997,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Primary Ni; Cu; Zn; Pb,1504,1135,899,10303,59,3,12,68,38120,1190,710,,,
British Columbia,1997,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Secondary Pb; Cu,,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Other metals,,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Pulp and Paper Industry,all subsectors,17396,13726,9231,12566,13274,4461,58354,945,,,38.1,,,
British Columbia,1997,Industrial Sources,Wood Industry,all subsectors,58224,31623,20651,705,9656,62321,599684,2134,2099.3,67.9,158.2,1.073,,125
British Columbia,1997,Industrial Sources,Wood Industry,Sawmills,47580,26125,17243,538,7426,52790,521475,1714,1908.3,60,143.2,0.938,,113.4
British Columbia,1997,Industrial Sources,Wood Industry,Panel Board Mills,6457,3482,2192,100,1711,7500,55048,286,191,7.9,14.9,0.135,,11.6
British Columbia,1997,Industrial Sources,Wood Industry,Other Wood Products,4187,2016,1217,67,520,2031,23161,134,,,,,,
British Columbia,1997,Industrial Sources,Upstream Petroleum Industry,all subsectors,980,980,980,25399,25858,26056,34822,22,,,,,,
British Columbia,1997,Industrial Sources,Upstream Petroleum Industry,Crude Oil and Natural Gas Production and Processing,980,980,980,25399,25858,26056,34822,22,,,,,,
British Columbia,1997,Industrial Sources,Upstream Petroleum Industry,Petroleum Liquids Storage,,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Upstream Petroleum Industry,Oil Sands In-Situ Extraction and Processing ,,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Upstream Petroleum Industry,Oil Sands Mining Extraction and Processing ,,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Upstream Petroleum Industry,Bitumen and Heavy Oil Upgrading ,,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Downstream Petroleum Industry,all subsectors,280,198,124,5595,680,7380,4197,4,,,3.3,,,
British Columbia,1997,Industrial Sources,Downstream Petroleum Industry,Petroleum Refining,278,195,121,5593,560,1788,4148,4,,,3.3,,,
British Columbia,1997,Industrial Sources,Downstream Petroleum Industry,Refined Petroleum Products Bulk Storage and Distribution,3,3,3,2,121,5592,49,,,,,,,
British Columbia,1997,Industrial Sources,Downstream Petroleum Industry,Other Downstream Petroleum Industry,,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Other Industries,all subsectors,2320,1046,693,1029,5027,2099,2142,66,,,16.5,,,
British Columbia,1997,Industrial Sources,Other Industries,Metal Fabrication,58,75,29,14,16,220,22,,,,,,,
British Columbia,1997,Industrial Sources,Other Industries,Glass Manufacture,67,63,58,280,350,56,,,,,2.9,,,
British Columbia,1997,Industrial Sources,Other Industries,Vehicle Manufacture ( Engines; Parts; Assembly; Painting) ,128,89,60,17,246,126,55,,,,,,,
British Columbia,1997,Industrial Sources,Other Industries,Electronics,4,3,2,1,2,1,,,,,0.2,,,
British Columbia,1997,Industrial Sources,Other Industries,Plastics Manufacture,309,175,91,8,2,757,1,,,,,,,
British Columbia,1997,Industrial Sources,Other Industries,Food Preparation,1107,382,255,41,569,54,268,2,,,,,,
British Columbia,1997,Industrial Sources,Other Industries,Textiles ,2,,,,3,,2,,,,,,,
British Columbia,1997,Industrial Sources,Other Industries,Abrasives Manufacture,129,,,,,,,,,,,,,
British Columbia,1997,Industrial Sources,Other Industries,Bakeries,,1,,,,76,,,,,,,,
British Columbia,1997,Industrial Sources,Other Industries,Other (Other Industries),517,260,197,668,3840,809,1794,64,,,13.3,,,
British Columbia,1997,Industrial Sources,Petroleum Product Transportation and Distribution,all subsectors,352,526,345,1389,8386,1618,2536,1,,,,,,
British Columbia,1997,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Transmission,325,496,316,1378,7263,1561,2321,1,,,,,,
British Columbia,1997,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Distribution,24,26,26,10,995,56,205,,,,,,,
British Columbia,1997,Industrial Sources,Petroleum Product Transportation and Distribution,Petroleum Product Pipelines,2,3,3,,129,1,11,,,,,,,
British Columbia,1997,Industrial Sources,Biofuel Production,all subsectors,,,,,,,,,,,,,,
British Columbia,1997,Non-Industrial Sources,Commercial Fuel Combustion,all subsectors,304,283,267,582,2885,146,2122,22,19.8,45.2,6.6,0.017,,0.2
British Columbia,1997,Non-Industrial Sources,Electric Power Generation (Utilities),all subsectors,635,431,411,373,6574,830,5450,13,,,1.6,,,
British Columbia,1997,Non-Industrial Sources,Electric Power Generation (Utilities),Coal,,,,,,,,,,,,,,
British Columbia,1997,Non-Industrial Sources,Electric Power Generation (Utilities),Natural Gas,462,300,298,186,4689,458,2291,13,,,,,,
British Columbia,1997,Non-Industrial Sources,Electric Power Generation (Utilities),Other (EPG),173,131,113,187,1885,372,3159,,,,1.6,,,
British Columbia,1997,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,282,268,264,128,3466,188,1398,32,25.6,48,8.6,0.021,,0.3
British Columbia,1997,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,18877,17873,17847,242,1692,23029,114377,152,232.1,13.3,3.5,0.604,,8947
British Columbia,1997,Mobile Sources,Air Transportation,all subsectors,218,218,193,1631,17285,1219,12007,9,17634,,,,,2.3
British Columbia,1997,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,1531,1531,1485,1083,23878,1491,6175,30,,,,0.304,,43.1
British Columbia,1997,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,110,110,101,151,5997,4602,67284,72,,,,0.004,,73.1
British Columbia,1997,Mobile Sources,Light-duty diesel trucks,all subsectors,58,58,56,25,389,73,257,1,,,,0.059,,6.3
British Columbia,1997,Mobile Sources,Light-duty diesel vehicles,all subsectors,53,53,52,20,99,30,88,1,,,,0.023,,2.7
British Columbia,1997,Mobile Sources,Light-duty gasoline trucks,all subsectors,353,353,325,535,19375,13615,175863,266,,,,0.008,,47.7
British Columbia,1997,Mobile Sources,Light-duty gasoline vehicles,all subsectors,577,577,531,857,24850,22085,226266,572,,,,0.018,,42
British Columbia,1997,Mobile Sources,Marine Transportation,all subsectors,5204,4996,4596,38104,65220,2629,5641,80,240.3,97.5,2.2,8.011,,48.1
British Columbia,1997,Mobile Sources,Motorcycles,all subsectors,1,1,1,2,29,154,858,1,,,,,,0.4
British Columbia,1997,Mobile Sources,Off-road use of diesel,all subsectors,3435,3435,3366,807,27324,4782,20156,16,,,,,,
British Columbia,1997,Mobile Sources,Off-road use of gasoline/LPG/CNG,all subsectors,1086,1044,981,133,1928,53329,192863,13,,,,,,0.1
British Columbia,1997,Mobile Sources,Rail Transportation,all subsectors,763,763,740,1180,34101,1388,3370,11,64.1,21.4,21.4,0.258,,13
British Columbia,1997,Mobile Sources,Tire wear & Brake Lining,all subsectors,447,447,110,,,,,,,,,,,
British Columbia,1997,Incineration Sources,Crematorium,all subsectors,3,2,3,1,2,,2,,0.6,0.1,27.8,0.317,2.797,
British Columbia,1997,Incineration Sources,Industrial & Commercial Incineration,all subsectors,,,,,,,,,,,,,,
British Columbia,1997,Incineration Sources,Municipal Incineration,all subsectors,389,320,306,106,491,140,1921,,,,94.3,,,
British Columbia,1997,Incineration Sources,Other Incineration & Utilities,all subsectors,,,,,,,,,,,18.8,,,
British Columbia,1997,Miscellaneous Sources,Cigarette Smoking,all subsectors,92,92,92,,,2,434,14,0.3,0.7,,0.002,,0.1
British Columbia,1997,Miscellaneous Sources,Dry Cleaning,all subsectors,,,,,,89,,,,,,,,
British Columbia,1997,Miscellaneous Sources,General Solvent Use,all subsectors,,,,,,26837,,,,,,,,
British Columbia,1997,Miscellaneous Sources,Marine Cargo Handling Industry,all subsectors,898,463,137,,,1,,,,,,,,
British Columbia,1997,Miscellaneous Sources,Meat Cooking,all subsectors,985,985,985,,,,,,,,,,,0.4
British Columbia,1997,Miscellaneous Sources,Refined Petroleum Products Retail,all subsectors,,,,,,3722,,,,,,,,
British Columbia,1997,Miscellaneous Sources,Printing,all subsectors,13,5,5,,7,2444,3,,,,,,,
British Columbia,1997,Miscellaneous Sources,Structural Fires,all subsectors,36,36,33,,5,37,200,2,,,,,,
British Columbia,1997,Miscellaneous Sources,Surface Coatings,all subsectors,,,,,,11055,,,,,,,,
British Columbia,1997,Miscellaneous Sources,Human,all subsectors,,,,,,,,66,,,5,,,
British Columbia,1997,Miscellaneous Sources,Other Miscellaneous Sources,all subsectors,,,,,,,,3,,,81.3,,,
British Columbia,1997,Open Sources,Agriculture,all subsectors,31759,8990,3023,39,213,14246,70,18083,3.8,3.3,0.3,0.007,,
British Columbia,1997,Open Sources,Agriculture,Animals Production,2516,489,92,,,14239,,15232,,,,,,
British Columbia,1997,Open Sources,Agriculture,Crop Production,28960,8357,2881,,,,,,,,,,,
British Columbia,1997,Open Sources,Agriculture,Fertilizer Application,265,130,37,,,,,2845,,,,,,
British Columbia,1997,Open Sources,Agriculture,Agriculture - Fuel Combustion,19,14,13,39,213,8,70,6,3.8,3.3,0.3,0.007,,
British Columbia,1997,Open Sources,Construction Operation,all subsectors,123693,37116,7432,9,189,3,35,4,0.4,0.8,0.2,0.002,,
British Columbia,1997,Open Sources,Dust from Paved Roads,all subsectors,412299,79025,18957,,,,,,,,,,,
British Columbia,1997,Open Sources,Dust from Unpaved Roads,all subsectors,227596,79372,11861,,,,,,,,,,,
British Columbia,1997,Open Sources,Dust from Coal Transportation,all subsectors,975,488,99,,,,,,,,,,,
British Columbia,1997,Open Sources,Waste,all subsectors,1446,945,744,22,282,2392,9859,773,,,141,1.61,381.18,56.2
British Columbia,1997,Open Sources,Waste,Landfills,1262,757,563,7,67,2023,8670,,,,77.4,,,
British Columbia,1997,Open Sources,Waste,Water and Sewage Treatment,1,,1,,115,34,112,766,,,26.5,,,
British Columbia,1997,Open Sources,Waste,Energy from Waste,1,6,,,32,,144,,,,,,,
British Columbia,1997,Open Sources,Waste,Open Burning,178,178,178,11,67,333,932,7,,,36.6,1.61,381.18,56.2
British Columbia,1997,Open Sources,Waste,Waste Treatment and Disposal,4,5,2,5,2,3,,,,,0.5,,,
British Columbia,1997,Open Sources,Mine Tailings,all subsectors,18426,1474,369,,,,,,,,,,,
British Columbia,1997,Open Sources,Prescribed Burning,all subsectors,16588,12846,11724,62,2494,14966,138564,399,,,,2.494,,3217.8
British Columbia,1998,Industrial Sources,Aluminum Industry,all subsectors,2285,1659,1054,4792,43,4,89,2,,,4.7,,,
British Columbia,1998,Industrial Sources,Aluminum Industry,Alumina (Bauxite Refining),,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Aluminum Industry,Primary Aluminum Smelting & Refining,2285,1659,1054,4792,43,4,89,2,,,4.7,,,
British Columbia,1998,Industrial Sources,Aluminum Industry,Secondary Aluminum (Includes Recycling),,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Asphalt Paving Industry,all subsectors,892,135,32,191,223,650,231,,28.5,1.1,1,,,1.2
British Columbia,1998,Industrial Sources,Cement and Concrete Industry,all subsectors,6857,2328,1105,787,5754,104,1629,1,14,0.1,49.1,,,
British Columbia,1998,Industrial Sources,Cement and Concrete Industry,Cement Manufacture,1083,580,219,782,5534,94,1551,,,,33,,,
British Columbia,1998,Industrial Sources,Cement and Concrete Industry,Lime Manufacture,192,44,16,1,165,9,49,1,,,16,,,
British Columbia,1998,Industrial Sources,Cement and Concrete Industry,Concrete Batching & Products,5582,1704,870,4,55,1,29,,14,0.1,,,,
British Columbia,1998,Industrial Sources,Chemicals Industry,all subsectors,1029,114,99,280,2211,190,389,11,,,20,,,
British Columbia,1998,Industrial Sources,Chemicals Industry,Chemical Manufacture,958,45,37,275,2190,37,138,11,,,20,,,
British Columbia,1998,Industrial Sources,Chemicals Industry,Paint & Varnish Manufacturing,5,3,1,,,127,,,,,,,,
British Columbia,1998,Industrial Sources,Chemicals Industry,Petrochemical Industry,,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Chemicals Industry,Plastics & Synthetic Resins Fabrication,2,1,1,4,19,6,15,,,,,,,
British Columbia,1998,Industrial Sources,Chemicals Industry,Fertilizer Production,64,64,59,,2,21,236,,,,,,,
British Columbia,1998,Industrial Sources,Chemicals Industry,Other (Chemical Industries),,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Mineral Products Industry,all subsectors,62,30,10,5,43,2,36,,,,,,,
British Columbia,1998,Industrial Sources,Mineral Products Industry,Clay Products,28,13,3,4,6,1,11,,,,,,,
British Columbia,1998,Industrial Sources,Mineral Products Industry,Brick Products,,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Mineral Products Industry,Other Mineral Products,35,17,7,1,37,2,25,,,,,,,
British Columbia,1998,Industrial Sources,Foundries,all subsectors,316,222,133,2,73,49,421,,,,3.2,,,
British Columbia,1998,Industrial Sources,Foundries,Ferrous Foundries,316,222,133,2,73,49,421,,,,3.2,,,
British Columbia,1998,Industrial Sources,Foundries,Non-ferrous Foundries,,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Foundries,Die Casting,,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Grain Industries,all subsectors,24363,3958,349,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Iron and Steel Industries,all subsectors,63,7,6,1,23,130,12,,,,6.1,,,
British Columbia,1998,Industrial Sources,Iron and Steel Industries,Primary (Blast furnace and DRI),,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Iron and Steel Industries,Secondary (Electric Arc Furnaces),52,4,4,,19,99,10,,,,,,,
British Columbia,1998,Industrial Sources,Iron and Steel Industries,Steel Recycling,11,3,2,1,4,31,2,,,,6.1,,,
British Columbia,1998,Industrial Sources,Iron and Steel Industries,Other (Iron and Steel Industries),,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Iron Ore Mining Industry,all subsectors,,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Iron Ore Mining Industry,Iron Ore Mining Industry,,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Iron Ore Mining Industry,Pelletizing,,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Mining and Rock Quarrying,all subsectors,67724,9600,2787,3829,7699,1330,1416,18,,,,,,
British Columbia,1998,Industrial Sources,Mining and Rock Quarrying,Rock; Sand and Gravel,6107,1207,283,1,66,4,14,,,,,,,
British Columbia,1998,Industrial Sources,Mining and Rock Quarrying,Metal Mining ,53755,4378,538,1560,5565,384,1255,,,,,,,
British Columbia,1998,Industrial Sources,Mining and Rock Quarrying,Coal Mining Industry,7485,3883,1904,2267,1961,939,76,,,,,,,
British Columbia,1998,Industrial Sources,Mining and Rock Quarrying,Potash,,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Mining and Rock Quarrying,Silica Production,75,7,2,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Mining and Rock Quarrying,Other Minerals,303,124,60,,106,3,71,18,,,,,,
British Columbia,1998,Industrial Sources,Non-Ferrous Smelting and Refining Industry,all subsectors,1105,833,649,7897,39,2,8,68,9760,345,80,,,
British Columbia,1998,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Primary Ni; Cu; Zn; Pb,1105,833,649,7897,39,2,8,68,9760,345,80,,,
British Columbia,1998,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Secondary Pb; Cu,,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Other metals,,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Pulp and Paper Industry,all subsectors,13968,10983,7242,11291,12129,3855,45968,888,,,31.6,,,
British Columbia,1998,Industrial Sources,Wood Industry,all subsectors,47044,25249,16152,682,9380,59527,568284,1949,1984.1,64.8,149.6,1.025,,118.2
British Columbia,1998,Industrial Sources,Wood Industry,Sawmills,37370,20312,13158,513,7140,50205,492896,1559,1803.4,57.2,135.5,0.895,,107.2
British Columbia,1998,Industrial Sources,Wood Industry,Panel Board Mills,5533,2979,1845,98,1677,7264,52215,260,180.7,7.6,14.1,0.13,,11
British Columbia,1998,Industrial Sources,Wood Industry,Other Wood Products,4141,1958,1149,72,563,2058,23174,130,,,,,,
British Columbia,1998,Industrial Sources,Upstream Petroleum Industry,all subsectors,927,927,927,29126,30940,27436,41139,26,,,,,,
British Columbia,1998,Industrial Sources,Upstream Petroleum Industry,Crude Oil and Natural Gas Production and Processing,927,927,927,29126,30940,27436,41139,26,,,,,,
British Columbia,1998,Industrial Sources,Upstream Petroleum Industry,Petroleum Liquids Storage,,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Upstream Petroleum Industry,Oil Sands In-Situ Extraction and Processing ,,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Upstream Petroleum Industry,Oil Sands Mining Extraction and Processing ,,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Upstream Petroleum Industry,Bitumen and Heavy Oil Upgrading ,,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Downstream Petroleum Industry,all subsectors,219,155,98,4302,551,7696,3191,4,,,2.2,,,
British Columbia,1998,Industrial Sources,Downstream Petroleum Industry,Petroleum Refining,217,153,95,4300,440,1283,3145,4,,,2.2,,,
British Columbia,1998,Industrial Sources,Downstream Petroleum Industry,Refined Petroleum Products Bulk Storage and Distribution,2,2,2,2,111,6414,47,,,,,,,
British Columbia,1998,Industrial Sources,Downstream Petroleum Industry,Other Downstream Petroleum Industry,,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Other Industries,all subsectors,2257,1045,652,1216,5699,2556,2589,65,,,16,,,
British Columbia,1998,Industrial Sources,Other Industries,Metal Fabrication,63,87,32,11,19,251,26,,,,,,,
British Columbia,1998,Industrial Sources,Other Industries,Glass Manufacture,72,67,61,302,377,61,,,,,2.1,,,
British Columbia,1998,Industrial Sources,Other Industries,Vehicle Manufacture ( Engines; Parts; Assembly; Painting) ,169,118,81,22,321,148,72,,,,,,,
British Columbia,1998,Industrial Sources,Other Industries,Electronics,6,4,3,2,3,2,,,,,0.2,,,
British Columbia,1998,Industrial Sources,Other Industries,Plastics Manufacture,392,240,117,6,2,965,2,,,,,,,
British Columbia,1998,Industrial Sources,Other Industries,Food Preparation,831,211,114,41,486,46,252,2,,,,,,
British Columbia,1998,Industrial Sources,Other Industries,Textiles ,1,,,,4,,2,,,,,,,
British Columbia,1998,Industrial Sources,Other Industries,Abrasives Manufacture,104,,,,,,,,,,,,,
British Columbia,1998,Industrial Sources,Other Industries,Bakeries,,,,,,83,,,,,,,,
British Columbia,1998,Industrial Sources,Other Industries,Other (Other Industries),618,317,243,833,4487,1000,2235,64,,,13.7,,,
British Columbia,1998,Industrial Sources,Petroleum Product Transportation and Distribution,all subsectors,306,486,320,1537,9013,1766,2187,1,,,,,,
British Columbia,1998,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Transmission,278,451,270,1385,7581,1686,1882,1,,,,,,
British Columbia,1998,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Distribution,28,34,49,151,1350,80,305,,,,,,,
British Columbia,1998,Industrial Sources,Petroleum Product Transportation and Distribution,Petroleum Product Pipelines,,1,1,,82,,,,,,,,,
British Columbia,1998,Industrial Sources,Biofuel Production,all subsectors,,,,,,,,,,,,,,
British Columbia,1998,Non-Industrial Sources,Commercial Fuel Combustion,all subsectors,275,255,237,645,2546,129,1871,18,17.1,39.8,5.9,0.013,,0.2
British Columbia,1998,Non-Industrial Sources,Electric Power Generation (Utilities),all subsectors,613,407,392,342,6643,872,4778,11,,,3.2,,,
British Columbia,1998,Non-Industrial Sources,Electric Power Generation (Utilities),Coal,,,,,,,,,,,,,,
British Columbia,1998,Non-Industrial Sources,Electric Power Generation (Utilities),Natural Gas,475,299,298,184,4844,492,2376,11,,,,,,
British Columbia,1998,Non-Industrial Sources,Electric Power Generation (Utilities),Other (EPG),138,108,94,159,1799,380,2402,,,,3.2,,,
British Columbia,1998,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,276,263,260,122,3404,185,1373,31,24.9,47.4,8.4,0.021,,0.3
British Columbia,1998,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,19070,18052,18026,249,1743,23544,117013,157,239,13.7,3.6,0.623,,9238.8
British Columbia,1998,Mobile Sources,Air Transportation,all subsectors,236,236,210,1674,17690,1326,12407,9,19210.7,,,,,3.1
British Columbia,1998,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,1646,1646,1597,250,29415,1799,7368,37,,,,0.379,,48.3
British Columbia,1998,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,107,107,98,141,5874,4458,62800,73,,,,0.004,,71.9
British Columbia,1998,Mobile Sources,Light-duty diesel trucks,all subsectors,52,52,50,5,374,69,247,2,,,,0.063,,5.5
British Columbia,1998,Mobile Sources,Light-duty diesel vehicles,all subsectors,53,53,51,4,108,33,98,1,,,,0.025,,2.7
British Columbia,1998,Mobile Sources,Light-duty gasoline trucks,all subsectors,340,340,313,522,18759,13358,173093,291,,,,0.009,,47
British Columbia,1998,Mobile Sources,Light-duty gasoline vehicles,all subsectors,521,521,479,766,22285,20262,203770,581,,,,0.017,,40.3
British Columbia,1998,Mobile Sources,Marine Transportation,all subsectors,5385,5170,4756,39370,67552,2701,5838,83,246.7,101.1,2.3,8.228,,49.4
British Columbia,1998,Mobile Sources,Motorcycles,all subsectors,1,1,1,2,35,186,1022,1,,,,,,0.5
British Columbia,1998,Mobile Sources,Off-road use of diesel,all subsectors,2875,2875,2817,776,22113,3993,16576,13,,,,,,
British Columbia,1998,Mobile Sources,Off-road use of gasoline/LPG/CNG,all subsectors,1047,1007,947,118,1936,50757,195623,12,,,,,,0.1
British Columbia,1998,Mobile Sources,Rail Transportation,all subsectors,728,728,706,1125,32538,1325,3215,10,61.2,20.4,20.4,0.246,,12.4
British Columbia,1998,Mobile Sources,Tire wear & Brake Lining,all subsectors,470,470,115,,,,,,,,,,,
British Columbia,1998,Incineration Sources,Crematorium,all subsectors,3,3,3,1,2,,2,,0.6,0.1,29.5,0.336,2.967,
British Columbia,1998,Incineration Sources,Industrial & Commercial Incineration,all subsectors,,,,,,,,,,,,,,
British Columbia,1998,Incineration Sources,Municipal Incineration,all subsectors,397,303,287,96,472,145,2248,,,,88.4,,,
British Columbia,1998,Incineration Sources,Other Incineration & Utilities,all subsectors,,,,,,,,,,,17.5,,,
British Columbia,1998,Miscellaneous Sources,Cigarette Smoking,all subsectors,81,81,81,,,1,385,13,0.2,0.6,,0.002,,0.1
British Columbia,1998,Miscellaneous Sources,Dry Cleaning,all subsectors,,,,,,89,,,,,,,,
British Columbia,1998,Miscellaneous Sources,General Solvent Use,all subsectors,,,,,,26973,,,,,,,,
British Columbia,1998,Miscellaneous Sources,Marine Cargo Handling Industry,all subsectors,968,502,149,,,1,,,,,,,,
